ID,TITLE_CLEAN,COMPANY_NAME,COMPANY_IS_STAFFING,occupation_group,role_family,posted_date,state,LOCATION,REMOTE_TYPE_NAME,MAX_EDULEVELS_NAME,MIN_EDULEVELS_NAME,min_years_experience,max_years_experience,salary_from_annual,salary_to_annual,salary_midpoint,ORIGINAL_PAY_PERIOD,SKILLS_NAME,SPECIALIZED_SKILLS_NAME,NAICS_2022_4,NAICS_2022_6_NAME
11432,Senior People Data Analyst,Andurilindustries,1,Data Scientists,Data Analyst,2026-06-02,California,"; Costa Mesa, California",Unknown,Bachelor's degree,Associate's degree,5.0,,,,,"","[""Power BI"", ""SQL (Programming Language)"", ""Tableau (Business Intelligence Software)"", ""Python (Programming Language)"", ""Business Intelligence Tools"", ""Verbal Communication Skills"", ""Program Management"", ""Business Operations"", ""Talent Acquisition"", ""Strategic Analysis""]","[""Power BI"", ""SQL (Programming Language)"", ""Tableau (Business Intelligence Software)"", ""Python (Programming Language)"", ""Business Intelligence Tools"", ""Business Operations"", ""Talent Acquisition"", ""Strategic Analysis""]",5415,
11476,Senior AI Data Engineer,Scorpionenterprisesllc,0,Database Architects,Data Engineer,2026-06-02,Unspecified,Remote,Hybrid,Bachelor's degree,Associate's degree,7.0,,,,,"","[""Software Engineering"", ""Apache Spark"", ""Databricks"", ""SQL (Programming Language)"", ""Python (Programming Language)"", ""Diversity And Inclusion"", ""Market Dynamics"", ""Email Marketing"", ""Social Media"", ""Lead Management""]","[""Software Engineering"", ""Apache Spark"", ""Databricks"", ""SQL (Programming Language)"", ""Python (Programming Language)"", ""Diversity And Inclusion"", ""Market Dynamics"", ""Email Marketing"", ""Social Media"", ""Lead Management""]",5415,
12248,"Sr. Director, Data Science - 11572",Coupa,0,Data Scientists,Data Scientist,2026-06-02,California,"Foster City, California",Unknown,Doctoral or professional degree,Associate's degree,,,,,,"","[""Databricks"", ""Python (Programming Language)"", ""TensorFlow"", ""Spend Management"", ""Business Decisions"", ""Data Curation"", ""Data Science"", ""Machine Learning"", ""Deep Learning"", ""Statistical Modeling""]","[""Databricks"", ""Python (Programming Language)"", ""TensorFlow"", ""Spend Management"", ""Business Decisions"", ""Data Curation"", ""Data Science"", ""Machine Learning"", ""Deep Learning"", ""Statistical Modeling""]",5415,
12790,"Data Engineer, AI/ML III/IV",Zone5technologies,0,Data Scientists,Data Engineer,2026-06-02,Unspecified,United States,Unknown,Bachelor's degree,Bachelor's degree,,,,,,"","[""JavaScript (Programming Language)"", ""Python (Programming Language)"", ""Exploratory Data Analysis"", ""UI Components"", ""Visual Design"", ""Data Visualization"", ""Data Streaming"", ""Data Presentation"", ""Style Guides"", ""Data Processing""]","[""JavaScript (Programming Language)"", ""Python (Programming Language)"", ""Exploratory Data Analysis"", ""UI Components"", ""Visual Design"", ""Data Visualization"", ""Data Streaming"", ""Data Presentation"", ""Style Guides"", ""Data Processing""]",5415,
13093,Lead Data Scientist,Apartment-List,0,Data Scientists,Data Scientist,2026-06-02,Unspecified,USA,Unknown,Master's degree,Associate's degree,,,,,,"","[""Python (Programming Language)"", ""SQL (Programming Language)"", ""Machine Learning"", ""Business Problems"", ""Feature Engineering"", ""Causal Inference"", ""Product Engineering"", ""Workflow Automation"", ""Computer Engineering"", ""Feature Selection""]","[""Python (Programming Language)"", ""SQL (Programming Language)"", ""Machine Learning"", ""Business Problems"", ""Feature Engineering"", ""Causal Inference"", ""Product Engineering"", ""Workflow Automation"", ""Computer Engineering"", ""Feature Selection""]",5415,
13164,Director of Data Science,May Mobility,0,Data Scientists,Data Scientist,2026-06-03,Unspecified,"Remote, USA",Hybrid,Doctoral or professional degree,Associate's degree,,,217000.0,312000.0,264500.0,annual,"[""Python (Programming Language)"", ""C++ (Programming Language)"", ""Synthetic Data Generation"", ""Business Case"", ""Data Science"", ""Code Review"", ""Autonomous Vehicles"", ""Systems Simulation"", ""Reinforcement Learning"", ""Machine Learning""]","[""Python (Programming Language)"", ""C++ (Programming Language)"", ""Synthetic Data Generation"", ""Business Case"", ""Data Science"", ""Code Review"", ""Autonomous Vehicles"", ""Systems Simulation"", ""Reinforcement Learning"", ""Machine Learning""]",5415,
13222,IT Business Analyst - 0034356,ManpowerGroup,1,Management Analysts,Business Analyst,2026-06-03,Unspecified,United States,Remote,Master's degree,Associate's degree,,,,,,"","[""Software Development"", ""Microsoft Excel"", ""Technology Strategies"", ""Decision Making"", ""Data Integrity"", ""Technical Requirements"", ""Business Requirements"", ""Functional Testing"", ""Azure DevOps"", ""Product Management""]","[""Software Development"", ""Technology Strategies"", ""Data Integrity"", ""Technical Requirements"", ""Business Requirements"", ""Functional Testing"", ""Azure DevOps"", ""Product Management""]",5415,
13288,Business Intelligence Analyst,Bbinsurance,0,Other,Business Intelligence,2026-06-03,Michigan,"Troy, MI, USA",On-site,Master's degree,Associate's degree,,,,,,"","[""Power BI"", ""SQL (Programming Language)"", ""Tableau (Business Intelligence Software)"", ""Python (Programming Language)"", ""Business Intelligence"", ""Business Decisions"", ""Problem Solving"", ""Quality Control"", ""Computer Science"", ""Information Systems""]","[""Power BI"", ""SQL (Programming Language)"", ""Tableau (Business Intelligence Software)"", ""Python (Programming Language)"", ""Business Intelligence"", ""Business Decisions"", ""Computer Science"", ""Information Systems""]",5415,
13299,Business Intelligence Specialist Payroll & Timekeeping,UCSF Career Site,0,Other,Business Intelligence,2026-06-03,Unspecified,United States,Unknown,Master's degree,Postsecondary nondegree award,,,,,,"","[""Oracle Cloud"", ""SQL (Programming Language)"", ""Microsoft Excel"", ""Verbal Communication Skills"", ""Ad Hoc Reporting"", ""Business Intelligence"", ""General Ledger"", ""Payroll Tax"", ""Computer Systems"", ""Interface Design""]","[""Oracle Cloud"", ""SQL (Programming Language)"", ""Ad Hoc Reporting"", ""Business Intelligence"", ""General Ledger"", ""Payroll Tax"", ""Computer Systems"", ""Interface Design""]",5415,
13629,Computer Scientist / Data Scientist,Geo Owl,0,Data Scientists,Data Scientist,2026-06-03,Ohio,"Wright Patterson Air Force Base, OH, United States",On-site,Bachelor's degree,Associate's degree,,,,,,"","[""Software Engineering"", ""Software Development"", ""Python (Programming Language)"", ""Java (Programming Language)"", ""C++ (Programming Language)"", ""TensorFlow"", ""Artificial Intelligence"", ""Machine Learning"", ""Solutions Support"", ""Technical Projects""]","[""Software Engineering"", ""Software Development"", ""Python (Programming Language)"", ""Java (Programming Language)"", ""C++ (Programming Language)"", ""TensorFlow"", ""Artificial Intelligence"", ""Machine Learning"", ""Solutions Support"", ""Technical Projects""]",5415,
13643,Data Engineer,VivSoft technologies,0,Database Architects,Data Engineer,2026-06-03,Virginia,"Herndon, VA, United States",Remote,Master's degree,Postsecondary nondegree award,5.0,,,,,"","[""Software Engineering"", ""SQL (Programming Language)"", ""PostgreSQL"", ""Python (Programming Language)"", ""Java (Programming Language)"", ""Gitlab"", ""Master Data Management"", ""Artificial Intelligence"", ""Data Pipelines"", ""Data Integration""]","[""Software Engineering"", ""SQL (Programming Language)"", ""PostgreSQL"", ""Python (Programming Language)"", ""Java (Programming Language)"", ""Gitlab"", ""Master Data Management"", ""Artificial Intelligence"", ""Data Pipelines"", ""Data Integration""]",5415,
13667,Senior Data Scientist,bet365,0,Data Scientists,Data Scientist,2026-06-03,Colorado,"Denver, Colorado, United States",Unknown,Doctoral or professional degree,Associate's degree,,1.0,135000.0,150000.0,142500.0,annual,"[""Python (Programming Language)"", ""SQL (Programming Language)"", ""Gitlab"", ""Kubernetes"", ""Google Cloud Platform (GCP)"", ""Machine Learning"", ""Data Science"", ""Business Decisions"", ""Computer Science"", ""Rapid Prototyping""]","[""Python (Programming Language)"", ""SQL (Programming Language)"", ""Gitlab"", ""Kubernetes"", ""Google Cloud Platform (GCP)"", ""Machine Learning"", ""Data Science"", ""Business Decisions"", ""Computer Science"", ""Rapid Prototyping""]",5415,
13669,Lead Data Scientist,"Onyx Government Services, LLC",0,Data Scientists,Data Scientist,2026-06-03,Maryland,"Suitland, MD, United States",Unknown,Doctoral or professional degree,Doctoral or professional degree,,,,,,"","[""Custom Software"", ""Software Development"", ""Python (Programming Language)"", ""SQL (Programming Language)"", ""Decision Support Systems"", ""Verbal Communication Skills"", ""Data Management"", ""Information Technology"", ""Data Science"", ""Machine Learning""]","[""Custom Software"", ""Software Development"", ""Python (Programming Language)"", ""SQL (Programming Language)"", ""Decision Support Systems"", ""Data Management"", ""Data Science"", ""Machine Learning""]",5415,
13693,Data Scientist,American Bureau of Shipping Career Site,0,Data Scientists,Data Scientist,2026-06-03,Texas,"Houston, TX, United States",Unknown,Master's degree,Associate's degree,,4.0,,,,"","[""Python (Programming Language)"", ""MATLAB"", ""SQL (Programming Language)"", ""Artificial Intelligence Risk"", ""Environmental Management Systems"", ""Export Administration Regulations"", ""Unstructured Data"", ""Data Science"", ""Quality Assessment"", ""Database Design""]","[""Python (Programming Language)"", ""MATLAB"", ""SQL (Programming Language)"", ""Artificial Intelligence Risk"", ""Environmental Management Systems"", ""Export Administration Regulations"", ""Unstructured Data"", ""Data Science"", ""Quality Assessment"", ""Database Design""]",5415,
13703,Senior Data Analyst,Raisin,0,Data Scientists,Data Analyst,2026-06-03,Utah,"Lehi, Utah, United States",Unknown,Master's degree,Associate's degree,,,120000.0,140000.0,130000.0,annual,"[""SQL (Programming Language)"", ""Python (Programming Language)"", ""Fraud Risk Management"", ""Customer Service"", ""Operational Efficiency"", ""Financial Services"", ""Feature Engineering"", ""Data Analysis"", ""Fraud Prevention"", ""Machine Learning""]","[""SQL (Programming Language)"", ""Python (Programming Language)"", ""Fraud Risk Management"", ""Operational Efficiency"", ""Financial Services"", ""Feature Engineering"", ""Data Analysis"", ""Fraud Prevention"", ""Machine Learning""]",5415,
13706,Sr. Data Engineer,Hertz,0,Database Architects,Data Engineer,2026-06-03,Unspecified,"GA, United States",Unknown,Master's degree,Associate's degree,8.0,,120000.0,120000.0,120000.0,annual,"[""Databricks"", ""SQL (Programming Language)"", ""Tableau (Business Intelligence Software)"", ""Python (Programming Language)"", ""Java (Programming Language)"", ""Data Pipelines"", ""Operational Efficiency"", ""Fleet Management"", ""Data Acquisition"", ""Data Ingestion""]","[""Databricks"", ""SQL (Programming Language)"", ""Tableau (Business Intelligence Software)"", ""Python (Programming Language)"", ""Java (Programming Language)"", ""Data Pipelines"", ""Operational Efficiency"", ""Fleet Management"", ""Data Acquisition"", ""Data Ingestion""]",5415,
13710,"Data Scientist, D2C Data Science",Sony Interactive Entertainment,0,Data Scientists,Data Scientist,2026-06-03,California,"United States, San Diego, CA",Hybrid,Bachelor's degree,Associate's degree,3.0,,143400.0,215000.0,179200.0,annual,"[""SQL (Programming Language)"", ""Python (Programming Language)"", ""Databricks"", ""Product Engineering"", ""Data Science"", ""Machine Learning"", ""Marketing Operations"", ""Data Engineering"", ""Data Extraction"", ""Data Validation""]","[""SQL (Programming Language)"", ""Python (Programming Language)"", ""Databricks"", ""Product Engineering"", ""Data Science"", ""Machine Learning"", ""Marketing Operations"", ""Data Engineering"", ""Data Extraction"", ""Data Validation""]",5415,
13730,Data Scientist Manager - Eso,Quest Diagnostics Careers,0,Data Scientists,Data Scientist,2026-06-03,New Jersey,"Secaucus, NJ, United States",Remote,Doctoral or professional degree,Associate's degree,,,,,,"","[""Python (Programming Language)"", ""SQL (Programming Language)"", ""Clinical Decision Support"", ""Healthcare Analytics"", ""Clinical Trials"", ""Health Systems"", ""Public Health"", ""Machine Learning"", ""Problem Solving"", ""Performance Tuning""]","[""Python (Programming Language)"", ""SQL (Programming Language)"", ""Clinical Decision Support"", ""Healthcare Analytics"", ""Clinical Trials"", ""Health Systems"", ""Public Health"", ""Machine Learning"", ""Performance Tuning""]",5415,
14453,Business Intelligence Specialist Payroll & Timekeeping,Iazuqy.fa.ocs.oraclecloud.com,0,Other,Business Intelligence,2026-06-03,Unspecified,United States,Unknown,Master's degree,Postsecondary nondegree award,,,,,,"","[""Oracle Cloud"", ""SQL (Programming Language)"", ""Microsoft Excel"", ""System Integration Testing"", ""Verbal Communication Skills"", ""Ad Hoc Reporting"", ""Business Intelligence"", ""General Ledger"", ""Payroll Tax"", ""Computer Systems""]","[""Oracle Cloud"", ""SQL (Programming Language)"", ""System Integration Testing"", ""Ad Hoc Reporting"", ""Business Intelligence"", ""General Ledger"", ""Payroll Tax"", ""Computer Systems""]",5415,
14569,Data Scientist Manager - Eso,Hdox.fa.us6.oraclecloud.com,0,Data Scientists,Data Scientist,2026-06-03,Pennsylvania,"Pennsylvania Furnace, Pennsylvania",Remote,Doctoral or professional degree,Associate's degree,,,,,,"","[""Python (Programming Language)"", ""SQL (Programming Language)"", ""Clinical Decision Support"", ""Healthcare Analytics"", ""Clinical Trials"", ""Health Systems"", ""Public Health"", ""Machine Learning"", ""Problem Solving"", ""Performance Tuning""]","[""Python (Programming Language)"", ""SQL (Programming Language)"", ""Clinical Decision Support"", ""Healthcare Analytics"", ""Clinical Trials"", ""Health Systems"", ""Public Health"", ""Machine Learning"", ""Performance Tuning""]",5415,
15679,Senior Data Scientist,CoreWeave,0,Data Scientists,Data Scientist,2026-06-03,California,Sunnyvale,Unknown,Doctoral or professional degree,Associate's degree,,,143000.0,210000.0,176500.0,annual,"[""Software Engineering"", ""Software Development"", ""Python (Programming Language)"", ""SQL (Programming Language)"", ""Data Infrastructure"", ""Data Pipelines"", ""Data Engineering"", ""Data Science"", ""Version Control"", ""CI/CD""]","[""Software Engineering"", ""Software Development"", ""Python (Programming Language)"", ""SQL (Programming Language)"", ""Data Infrastructure"", ""Data Pipelines"", ""Data Engineering"", ""Data Science"", ""Version Control"", ""CI/CD""]",5415,
15743,Senior Data Engineer,Roku,0,Database Architects,Data Engineer,2026-06-03,Texas,Austin,Remote,Master's degree,Associate's degree,,,,,,annual,"[""Python (Programming Language)"", ""SQL (Programming Language)"", ""Data Processing Systems"", ""Data Engineering"", ""Data Pipelines"", ""Data Mapping"", ""Data Modeling"", ""Big Data"", ""Operations"", ""Scripting""]","[""Python (Programming Language)"", ""SQL (Programming Language)"", ""Data Processing Systems"", ""Data Engineering"", ""Data Pipelines"", ""Data Mapping"", ""Data Modeling"", ""Big Data"", ""Scripting""]",5415,
15746,Business Analyst,Reward Gateway,0,Management Analysts,Business Analyst,2026-06-03,Unspecified,Boston,Unknown,Bachelor's degree,Associate's degree,2.0,,80000.0,85000.0,82500.0,annual,"[""Microsoft Office"", ""Power BI"", ""Microsoft Excel"", ""SQL (Programming Language)"", ""Tableau (Business Intelligence Software)"", ""Salesforce"", ""Data Analysis Tools"", ""Operational Efficiency"", ""Solutions Support"", ""Data Modeling""]","[""Power BI"", ""SQL (Programming Language)"", ""Tableau (Business Intelligence Software)"", ""Salesforce"", ""Data Analysis Tools"", ""Operational Efficiency"", ""Solutions Support"", ""Data Modeling""]",5415,
